Island native fishermen reeling in their nets after a long day's work.	The men did not go to work today but instead played bridge.	contradiction
Island native fishermen reeling in their nets after a long day's work.	The men are finishing their day of work.	entailment
These are young adults who seem to be working together to protect the plants surrounding the white pole.	The plants are ferns	neutral
These are young adults who seem to be working together to protect the plants surrounding the white pole.	The adults are young	entailment
These are young adults who seem to be working together to protect the plants surrounding the white pole.	The adults are old	contradiction
Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback.	Two teams from rival colleges are in the fourth quarter of a game.	neutral
Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback.	Some girls playing basketball.	contradiction
Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback.	A college football game.	entailment
Two people are playing American Football and one of them is trying to stop the other from throwing the ball.	A lineman is trying to tackle the quarterback before he makes the game winning touchdown.	neutral
Two people are playing American Football and one of them is trying to stop the other from throwing the ball.	A pitcher throws the baseball to the batter as he attempts to hit it out of the park.	contradiction
Two people are playing American Football and one of them is trying to stop the other from throwing the ball.	A game of football is being played.	entailment
A man playing billiards at a bar.	A man is playing with friends.	neutral
A man playing billiards at a bar.	A man is playing billiards.	entailment
A man playing billiards at a bar.	A man is playing checkers.	contradiction
A golden dog passes a blue ball to another golden dog on the beach.	The dogs are friends.	neutral
A golden dog passes a blue ball to another golden dog on the beach.	The dogs are refusing to share.	contradiction
A golden dog passes a blue ball to another golden dog on the beach.	The golden dog is playing ball with another dog outside.	entailment
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall.	The people are going up on the escalator.	neutral
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall.	People are taking the elevator.	contradiction
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall.	People are riding on the escalator.	entailment
A woman is weaving with a comb in her hand.	A woman is at work.	neutral
A woman is weaving with a comb in her hand.	A woman is doing something with her hands.	entailment
A woman is weaving with a comb in her hand.	A woman is sitting with empty hands.	contradiction
A boy is riding down the road between two cows.	A boy rides a horse by two cows.	neutral
A boy is riding down the road between two cows.	A boy, a road and two cows.	entailment
A boy is riding down the road between two cows.	A single cow is alone.	contradiction
A birthday party for many little people to enjoy.	Children enjoying a birthday party.	neutral
A birthday party for many little people to enjoy.	Children are running down the street.	contradiction
A birthday party for many little people to enjoy.	Children at a birthday party.	neutral
There are five singers on a stage, three women and two men.	There are more females than males.	entailment
There are five singers on a stage, three women and two men.	The performers are playing bagpipes.	contradiction
There are five singers on a stage, three women and two men.	The people performing are part of a chorus.	neutral
Two men are standing in a boat.	Some men are standing on top of a car.	contradiction
Two men are standing in a boat.	A few men are fishing on a boat.	neutral
Two men are standing in a boat.	Some people are in a boat.	entailment
